userId,movieId,rating,timestamp
362,2628,4.0,1530640182
362,2959,4.5,1530640094
362,3006,3.5,1530643068
362,3147,4.0,1530640244
362,3578,4.0,1530639770
362,4148,4.0,1530637659
362,4262,4.5,1532214516
362,4306,4.0,1530639776
362,4993,5.0,1530639759
362,4995,3.5,1530640232
362,5349,4.0,1530640272
362,5630,4.5,1530643980
362,5784,4.0,1530638481
362,5952,5.0,1530639765
362,5989,3.5,1530640313
362,6365,4.0,1530637380
362,6377,4.0,1530639794
362,6539,4.0,1530639782
362,6870,4.5,1530637550
362,6874,4.5,1530639797
362,6934,4.0,1530639898
362,6987,5.0,1532214154
362,7153,5.0,1530639761
362,7438,4.5,1530639820
362,8360,4.0,1530639843
362,8961,4.0,1530639812
362,31696,4.5,1530643839
362,33794,4.5,1530639807
362,37729,4.5,1530643945
362,40819,4.5,1530643637
362,44665,4.0,1530643659
362,48516,4.0,1530637231
362,48780,4.0,1530637285
362,51540,4.5,1530643941
362,56145,4.5,1530637681
362,56156,3.0,1530638135
362,56782,5.0,1530643451
362,60072,3.5,1530637636
362,60684,4.0,1530642794
362,64614,4.0,1530639990
362,68157,4.0,1530637339
362,79132,4.0,1530637213
362,81417,3.0,1530638489
362,81782,3.5,1530637996
362,82667,4.5,1530638193
362,89745,3.0,1530641225
362,90345,4.0,1532214956
362,91529,4.0,1530641097
362,98809,4.0,1530643143
362,103688,4.0,1530637644
362,104879,4.0,1532214626
362,115569,4.0,1530637438
362,161127,4.0,1530638451
362,165101,3.5,1530637926
362,175303,3.5,1530637462
363,50,4.0,1502584540
363,95,3.0,1502584443
363,141,4.0,1502584439
363,260,2.0,1502584358
363,296,5.0,1502584547
363,318,4.0,1502584380
363,653,2.5,1502584576
363,708,3.5,1502584572
363,832,2.5,1502584585
363,1196,1.5,1502584356
363,1198,4.0,1502584376
363,1246,4.0,1502584557
363,1517,4.0,1502584426
363,1552,3.0,1502584578
363,1641,4.0,1502584568
363,1704,5.0,1502584543
363,1732,4.0,1502584422
363,1784,3.5,1502584446
363,1917,2.0,1502584438
363,1961,3.0,1502584555
363,2396,3.0,1502584434
363,2571,2.5,1502584382
363,2706,3.0,1502584424
363,4993,3.0,1502584387
363,7153,3.0,1502584386
363,122918,5.0,1502584592
363,168250,4.0,1502584469
363,168252,4.0,1502584462
363,176389,2.0,1502584409
363,176579,1.0,1502584404
364,1,5.0,869443366
364,9,3.0,869443802
364,32,3.0,869443366
364,95,5.0,869443367
364,141,4.0,869443367
364,260,4.0,869443424
364,376,5.0,869443802
364,494,5.0,869443424
364,628,5.0,869443772
364,648,3.0,869443367
364,733,4.0,869443424
364,736,4.0,869443366
364,780,5.0,869443366
364,783,3.0,869443802
364,786,4.0,869443424
364,805,4.0,869443773
364,832,5.0,869443772
364,858,5.0,869443772
364,1073,5.0,869443424
364,1210,3.0,869443773
364,1356,4.0,869443772
365,104,3.5,1488333416
365,180,0.5,1491088177
365,216,3.5,1489796972
365,260,3.0,1488333364
365,318,4.5,1488332338
365,333,3.0,1491088213
365,356,4.5,1488332884
365,508,2.0,1488594826
365,541,1.0,1489016618
365,593,0.5,1488332713
365,1196,4.0,1488332785
365,1197,1.5,1488594765
365,1259,4.0,1488332744
365,1265,2.5,1488332858
365,1380,2.0,1488333307
365,1393,3.5,1488332764
365,1527,2.0,1488333241
365,1610,0.5,1488332796
365,1704,5.0,1488332347
365,1777,3.0,1489796804
365,1961,1.5,1488332851
365,1968,4.0,1488333258
365,2005,3.0,1488333357
365,2144,4.0,1491088198
365,2291,3.0,1488332799
365,2324,2.0,1488333328
365,2572,4.0,1488333453
365,2716,3.0,1488332755
365,2804,3.5,1488594793
365,2858,1.0,1488332711
365,2918,3.5,1488332732
365,3081,1.5,1489796868
365,3147,4.0,1489796957
365,3252,1.5,1489796964
365,3421,3.0,1489796954
365,3578,1.5,1488333251
365,3752,2.0,1488332661
365,3753,3.0,1488332534
365,3785,3.5,1488332610
365,3793,3.5,1488332415
365,3882,1.0,1491088180
365,3948,3.0,1488332471
365,3996,1.0,1488333530
365,4022,5.0,1488333549
365,4027,3.0,1488333553
365,4054,0.5,1491088194
365,4226,0.5,1488333521
365,4239,2.5,1488594776
365,4306,1.5,1488332406
365,4447,3.5,1488332591
365,4643,2.5,1488332646
365,4886,4.0,1488332427
365,4896,2.5,1488333556
365,4963,2.5,1488333524
365,4973,1.0,1488333520
365,4993,3.5,1488332396
365,4995,4.0,1488333532
365,5110,2.5,1488333213
365,5218,1.0,1488332501
365,5299,1.0,1488332578
365,5349,3.0,1488332442
365,5378,2.5,1488332461
365,5418,2.5,1488332450
365,5445,1.0,1488333527
365,5464,1.5,1488594774
365,5481,3.0,1488332637
365,5669,0.5,1488332557
365,5679,0.5,1488332586
365,5816,2.5,1488332473
365,5952,3.0,1488332400
365,5989,5.0,1488333548
365,5995,1.0,1488332538
365,6155,4.0,1491088139
365,6333,3.0,1488332478
365,6377,2.5,1488332425
365,6502,2.0,1488333590
365,6539,3.5,1488332413
365,6874,2.5,1488333518
365,7153,3.0,1488332402
365,7346,3.5,1489797308
365,7438,3.5,1488333542
365,7451,4.5,1488333187
365,8368,3.0,1488332475
365,8376,3.0,1488333389
365,8464,2.0,1488332655
365,8533,2.0,1491088191
365,8636,3.0,1488332469
365,8641,3.5,1488332847
365,8644,3.0,1488332548
365,8807,2.5,1488333207
365,8874,4.0,1488332771
365,8961,2.0,1488332445
365,27706,2.0,1489796863
365,30793,3.5,1488332633
365,33004,4.0,1489016862
365,33794,2.0,1488332447
365,40815,3.0,1488332536
365,40819,2.0,1488673197
365,41566,3.0,1488332626
365,42011,1.0,1491088205
365,44004,4.0,1491088131
365,45672,3.5,1489797190
365,45722,2.5,1488332552
365,46335,2.5,1489796889
365,46578,2.5,1488332739
365,47099,2.0,1488332802
365,48385,1.0,1488333343
365,48774,1.5,1488333209
365,50872,2.5,1488332530
365,51255,4.0,1488332596
365,51662,3.5,1488333581
365,52973,3.5,1488332889
365,54259,1.0,1491088183
365,54503,3.5,1488332651
365,56152,3.5,1488594771
365,56174,3.5,1488332606
365,56367,3.0,1488333585
365,56949,0.5,1488594780
365,58559,3.5,1488332410
365,58998,2.0,1488333194
365,59022,2.5,1488333229
365,59315,3.5,1488333564
365,60756,3.5,1488333218
365,61024,5.0,1488332863
365,61132,3.5,1488332877
365,62434,4.0,1489796932
365,63131,2.0,1488333199
365,65088,2.5,1488333310
365,66509,3.5,1489797030
365,67734,2.5,1488333216
365,67923,3.0,1488594822
365,68358,2.0,1488332563
365,68659,2.5,1489797020
365,68954,3.0,1488333570
365,69122,3.5,1488332565
365,69844,2.5,1488332669
365,70286,2.0,1488333600
365,71535,3.5,1488332647
365,71838,2.0,1488673201
365,72998,4.0,1488332464
365,73017,3.0,1488332600
365,74685,1.5,1489017053
365,76077,4.0,1488333411
365,76093,2.5,1488332639
365,78209,3.0,1491088187
365,79057,3.5,1488594783
365,79132,1.5,1488332431
365,79139,3.5,1488333269
365,79592,4.5,1488594797
365,79702,2.5,1488332782
365,80549,4.5,1488333296
365,80693,1.5,1488594777
365,81229,2.0,1489016796
365,81591,0.5,1488332628
365,81834,3.0,1488332671
365,83134,1.5,1488333462
365,83349,4.0,1488333261
365,84601,2.0,1488594763
365,84772,4.5,1488333223
365,85401,4.0,1489796885
365,85510,2.0,1488594785
365,86293,4.0,1489797261
365,86644,1.0,1489796970
365,86911,3.5,1488333419
365,87485,3.5,1488333304
365,87869,2.5,1488333313
365,88163,2.5,1488594759
365,89745,2.5,1488332569
365,89804,2.0,1488594788
365,89864,4.0,1488333185
365,90345,2.0,1489016615
365,91323,3.5,1488673344
365,91529,2.5,1488333598
365,92420,0.5,1488594755
365,93270,0.5,1491088175
365,93443,2.5,1489797253
365,93510,4.5,1488333289
365,93831,3.5,1489796796
365,94677,3.0,1488333300
365,95441,5.0,1488333253
365,95720,4.0,1488333405
365,96110,3.5,1488594832
365,96588,1.5,1489797255
365,96737,1.5,1489016806
365,96821,1.5,1488594752
365,96964,1.5,1489796949
365,97225,2.0,1488333353
365,99007,2.5,1488333466
365,99106,3.5,1489797053
365,99112,2.0,1489796951
365,99114,3.0,1488333594
365,100507,4.0,1489796820
365,101112,2.0,1488333361
365,101415,1.5,1489016787
365,102033,2.0,1489797240
365,102123,4.0,1488333197
365,102686,4.5,1488673349
365,102716,2.0,1489796873
365,102903,3.5,1488333470
365,103075,3.5,1488333397
365,103249,3.0,1489796908
365,103372,2.5,1488594806
365,103772,3.0,1489796879
365,103810,2.0,1489016803
365,104211,3.0,1488333272
365,104241,4.0,1488333238
365,104374,1.5,1488594747
365,104879,2.0,1489797251
365,105213,3.5,1488333244
365,106062,2.5,1489797266
365,106782,3.5,1489797184
365,106916,2.0,1488673201
365,107348,3.5,1488858031
365,107406,1.0,1489796748
365,107997,1.5,1489796912
365,108156,3.0,1489796855
365,108190,2.0,1488333315
365,109487,3.0,1488332505
365,109569,1.5,1489796955
365,109673,3.0,1488333331
365,111113,4.0,1488333367
365,111617,4.0,1489016969
365,111743,4.0,1488673205
365,112138,4.0,1489797012
365,112818,3.0,1489016745
365,112852,3.0,1488332657
365,112897,2.5,1488333293
365,113453,3.5,1491088217
365,113604,2.0,1489796770
365,114494,1.5,1489016511
365,114935,2.0,1489796753
365,115149,4.0,1488673193
365,115210,4.0,1488594819
365,116797,3.0,1488332615
365,117590,3.5,1488673347
365,119141,5.0,1488594804
365,120466,2.5,1489796871
365,122904,3.5,1489017279
365,122922,3.0,1489016514
365,128975,3.5,1489796974
365,129354,2.5,1488333351
365,131013,3.0,1489016669
365,132800,1.5,1489796865
365,132888,3.0,1489797059
365,134130,3.5,1488332624
365,134368,3.0,1488594849
365,135137,3.0,1489017065
365,135436,2.5,1489016507
365,135536,4.0,1488945298
365,135569,2.5,1489016788
365,135861,5.0,1488333481
365,135887,1.5,1489796877
365,136598,3.5,1489716230
365,138210,1.5,1489796760
365,140711,3.5,1489016772
365,142222,1.5,1489796758
365,142422,5.0,1488673223
365,145935,1.5,1489796981
365,146656,3.0,1488858009
365,148172,3.5,1489016598
365,148626,2.5,1488332872
365,149352,2.5,1489016613
365,149354,2.0,1489796764
365,151739,3.0,1488858021
365,152091,3.0,1489796774
365,155288,1.5,1489796751
365,155820,3.5,1488945263
365,156609,4.5,1488858017
365,157699,3.0,1489796760
365,158872,4.5,1489797050
365,159093,4.0,1489016738
365,159441,2.5,1489017272
365,159858,0.5,1488945273
365,160563,2.5,1489016807
365,160954,1.5,1489796765
365,162606,2.0,1489796755
365,165947,2.5,1489796824
366,110,4.0,1445546522
366,589,4.0,1445546504
366,1036,4.0,1445546510
366,1089,5.0,1445546542
366,2028,4.0,1445546520
366,2959,4.5,1445546512
366,3578,4.5,1445546566
366,3949,4.0,1445546553
366,4993,4.5,1445546419
366,5481,2.0,1445546446
366,6537,3.5,1445546444
366,6539,4.0,1445546557
366,6874,4.0,1445546535
366,6942,3.5,1445546443
366,7153,4.5,1445546416
366,7438,4.0,1445546536
366,8368,4.5,1445546595
366,8961,4.0,1445546555
366,32587,3.0,1445546573
366,33794,4.0,1445546517
366,44191,3.5,1445546583
366,48516,4.5,1445546548
366,58559,4.0,1445546414
366,59315,3.5,1445546607
366,68157,4.5,1445546633
366,79132,4.0,1445546506
366,91529,4.0,1445546549
366,109487,5.0,1445546456
366,115617,3.5,1445546468
366,116797,4.5,1445546462
366,122882,2.0,1445546624
367,1,5.0,997811550
367,34,3.0,997811126
367,39,4.0,997812337
367,150,4.0,997811490
367,260,5.0,997810956
367,304,5.0,997813416
367,318,5.0,997811194
367,356,5.0,997810956
367,357,2.0,997812337
367,440,4.0,997812283
367,486,4.0,997813431
367,500,5.0,997812555
367,513,4.0,997812202
367,527,3.0,997810980
367,551,2.0,997812312
367,587,4.0,997812575
367,593,5.0,997811156
367,858,5.0,997811235
367,898,4.0,997811870
367,899,5.0,997811393
367,902,3.0,997812946
367,910,4.0,997811632
367,912,5.0,997812810
367,915,4.0,997812240
367,919,5.0,997811194
367,923,5.0,997812715
367,926,4.0,997813545
367,928,4.0,997811450
367,934,4.0,997812459
367,953,5.0,997812874
367,1028,5.0,997812099
367,1097,5.0,997811632
367,1136,3.0,997811251
367,1196,4.0,997812715
367,1198,5.0,997811126
367,1207,5.0,997811156
367,1219,4.0,997811331
367,1221,4.0,997812715
367,1246,5.0,997812656
367,1257,5.0,997812439
367,1258,4.0,997811354
367,1259,4.0,997811790
367,1265,4.0,997811750
367,1270,4.0,997811587
367,1278,2.0,997811813
367,1282,2.0,997811354
367,1287,4.0,997811450
367,1302,5.0,997812914
367,1304,5.0,997811508
367,1307,3.0,997811567
367,1387,4.0,997811377
367,1485,3.0,997812532
367,1517,1.0,997812079
367,1565,4.0,997812260
367,1569,4.0,997812483
367,1580,4.0,997812260
367,1582,3.0,997811067
367,1704,5.0,997811431
367,1777,4.0,997812510
367,1784,4.0,997812079
367,1954,5.0,997812874
367,1958,2.0,997812356
367,1968,5.0,997811942
367,1996,3.0,997810886
367,2018,5.0,997811313
367,2078,5.0,997812119
367,2080,5.0,997811963
367,2108,2.0,997812459
367,2109,3.0,997812220
367,2144,4.0,997812240
367,2194,4.0,997812914
367,2248,5.0,997811923
367,2321,2.0,997812079
367,2355,5.0,997811890
367,2384,3.0,997812337
367,2396,4.0,997811235
367,2398,5.0,997812892
367,2407,4.0,997812283
367,2430,4.0,997810886
367,2529,3.0,997811550
367,2671,5.0,997812312
367,2695,2.0,997811471
367,2700,1.0,997812283
367,2716,5.0,997811377
367,2747,3.0,997812555
367,2762,5.0,997811157
367,2797,5.0,997811848
367,2804,5.0,997811790
367,2915,4.0,997812140
367,2918,5.0,997811632
367,3039,3.0,997812079
367,3061,5.0,997812510
367,3072,4.0,997812005
367,3088,5.0,997811731
367,3114,5.0,997811731
367,3157,5.0,997812439
367,3175,4.0,997812532
367,3189,4.0,997812140
367,3225,1.0,997813922
367,3253,3.0,997812202
367,3286,1.0,997813860
367,3296,4.0,997810980
367,3299,3.0,997813308
367,3324,1.0,997814281
367,3325,1.0,997813277
367,3341,4.0,997811790
367,3358,3.0,997812510
367,3360,5.0,997811377
367,3363,3.0,997811606
367,3398,5.0,997812337
367,3435,4.0,997813382
367,3453,4.0,997813241
367,3466,5.0,997811870
367,3471,5.0,997811632
367,3483,2.0,997813797
367,3484,5.0,997814031
367,3507,4.0,997812005
367,3510,5.0,997813038
367,3512,4.0,997813092
367,3534,3.0,997813923
367,3536,2.0,997812312
367,3548,4.0,997811750
367,3565,4.0,997813223
367,3591,4.0,997812575
367,3594,4.0,997813223
367,3615,4.0,997813992
367,3616,4.0,997814008
367,3618,3.0,997812483
367,3623,4.0,997813940
367,3624,4.0,997813701
367,3646,4.0,997814081
367,3717,3.0,997813923
367,3743,3.0,997812510
367,3745,3.0,997813895
367,3751,5.0,997811942
367,3755,4.0,997813797
367,3784,5.0,997813960
367,3793,5.0,997813682
367,3797,4.0,997814281
367,3798,5.0,997813923
367,3809,5.0,997812612
367,3824,1.0,997813277
367,3825,4.0,997813277
367,3882,4.0,997813760
367,3884,1.0,997814150
367,3912,4.0,997813277
367,3916,5.0,997813060
367,3948,3.0,997813760
367,3969,4.0,997813206
367,3977,3.0,997813878
367,3978,5.0,997813166
367,3987,4.0,997813206
367,3994,4.0,997813060
367,4019,5.0,997813021
367,4022,3.0,997813060
367,4023,5.0,997812140
367,4025,5.0,997813797
367,4031,2.0,997813206
367,4053,3.0,997814246
367,4069,4.0,997813960
367,4078,4.0,997813382
367,4142,5.0,997813330
367,4149,3.0,997814114
367,4153,3.0,997814114
367,4155,4.0,997813330
367,4168,2.0,997813590
367,4247,2.0,997814031
367,4265,4.0,997813960
367,4270,4.0,997813923
367,4306,5.0,997813664
367,4308,4.0,997813021
367,4310,4.0,997813184
367,4321,4.0,997812510
367,4340,3.0,997814114
367,4447,5.0,997813741
367,4489,4.0,997812532
367,4505,3.0,997810980
367,4517,3.0,997811528
367,4535,4.0,997813512
367,4571,4.0,997812439
367,4623,3.0,997811980
367,4628,2.0,997811731
367,4638,4.0,997813992
367,4639,2.0,997813682
367,4700,5.0,997813860
368,3,3.0,971273951
368,6,4.0,971275527
368,10,3.0,971276726
368,16,4.0,971275668
368,21,3.0,975828964
368,22,3.0,971276062
368,42,2.0,975828507
368,47,4.0,971275475
368,50,4.0,971275320
368,70,3.0,971273705
368,79,2.0,971276901
368,81,3.0,975828421
368,95,2.0,971277081
368,110,4.0,971274692
368,111,3.0,971275360
368,132,2.0,971277349
368,151,3.0,971274866
368,160,2.0,975830276
368,161,4.0,971274866
368,163,3.0,971275949
368,164,3.0,971275596
368,165,2.0,971276156
368,168,2.0,975830036
368,170,2.0,971277279
368,172,2.0,971277242
368,173,2.0,975830160
368,185,2.0,971277008
368,198,2.0,975828193
368,208,3.0,975829650
368,225,3.0,971276975
368,227,2.0,975829365
368,230,3.0,971275863
368,257,3.0,971276863
368,260,4.0,975828806
368,266,4.0,971274999
368,288,3.0,971276675
368,292,4.0,971273035
368,293,4.0,971275431
368,296,5.0,975827507
368,303,1.0,975829889
368,315,2.0,975830160
368,316,2.0,975829531
368,317,3.0,971273035
368,349,4.0,971275815
368,350,3.0,971276012
368,353,2.0,971275863
368,356,4.0,971274957
368,367,3.0,975828193
368,368,3.0,975829148
368,370,3.0,971273995
368,376,3.0,971276012
368,377,3.0,971276111
368,380,3.0,975829209
368,415,2.0,971277008
368,426,3.0,971276726
368,431,3.0,975827681
368,434,3.0,975828314
368,436,2.0,971277132
368,438,2.0,975830312
368,454,4.0,971275906
368,457,3.0,975828861
368,459,3.0,975829531
368,466,3.0,971275137
368,474,3.0,971275697
368,480,4.0,971273377
368,481,4.0,971273532
368,482,4.0,971273268
368,485,2.0,975830036
368,490,3.0,975805490
368,494,3.0,971276156
368,502,2.0,975830342
368,517,3.0,975829650
368,521,3.0,971276675
368,527,5.0,971274603
368,540,2.0,971277279
368,544,3.0,975829943
368,548,2.0,975829943
368,552,2.0,975829531
368,555,3.0,975827681
368,587,3.0,971275906
368,589,3.0,975805197
368,592,3.0,975829046
368,593,4.0,971275360
368,608,4.0,971273222
368,647,3.0,971274910
368,648,3.0,975805490
368,653,3.0,975829365
368,678,4.0,971275320
368,707,2.0,971276975
368,733,3.0,971275815
368,736,3.0,971276934
368,748,2.0,975829889
368,762,2.0,975828507
368,780,2.0,971275047
368,782,2.0,971277181
368,786,3.0,971276863
368,798,2.0,971277040
368,809,2.0,975829609
368,832,3.0,971275815
368,849,2.0,971277040
368,858,5.0,975828806
368,866,3.0,971275562
368,880,1.0,971277349
368,891,3.0,971273995
368,903,3.0,971275394
368,904,3.0,971275394
368,908,3.0,971273222
368,920,4.0,971274910
368,924,3.0,971275394
368,996,2.0,975829943
368,999,3.0,975828061
368,1035,3.0,971273409
368,1036,4.0,975828914
368,1037,3.0,971277081
368,1047,3.0,971275863
368,1049,3.0,975829531
368,1061,3.0,975827681
368,1089,4.0,975827507
368,1090,5.0,971273268
368,1092,3.0,971276012
368,1094,3.0,971274866
368,1100,2.0,975830119
368,1101,4.0,975829472
368,1127,4.0,971275596
368,1129,3.0,971275771
368,1179,3.0,975827507
368,1183,3.0,971274999
368,1193,5.0,971273035
368,1196,3.0,971274603
368,1197,5.0,971273300
368,1198,4.0,975828806
368,1200,5.0,971274603
368,1201,4.0,975828964
368,1208,5.0,971274603
368,1210,4.0,971273072
368,1213,4.0,975827507
368,1214,4.0,975828806
368,1216,3.0,971273705
368,1219,3.0,971275360
368,1220,3.0,975828914
368,1221,4.0,975828806
368,1222,4.0,971274692
368,1233,4.0,971274649
368,1240,4.0,971275431
368,1242,4.0,971274649
368,1250,3.0,971274649
368,1252,5.0,971275360
368,1259,4.0,971273300
368,1262,4.0,971274603
368,1263,4.0,971274822
368,1272,3.0,971274725
368,1275,3.0,975829087
368,1291,2.0,975828861
368,1298,3.0,971274910
368,1304,3.0,975828861
368,1320,3.0,971276761
368,1327,2.0,971273756
368,1343,3.0,971275698
368,1358,4.0,971275475
368,1370,3.0,971275949
368,1371,3.0,975829609
368,1374,3.0,975828999
368,1375,3.0,975829427
368,1377,2.0,975828236
368,1378,3.0,975829472
368,1379,2.0,975829828
368,1385,2.0,975829985
368,1387,5.0,971273335
368,1388,2.0,975830119
368,1389,1.0,975830385
368,1391,2.0,971275093
368,1396,3.0,975827681
368,1407,3.0,971275527
368,1408,3.0,971274725
368,1422,3.0,971276831
368,1431,2.0,975830160
368,1438,3.0,971277181
368,1445,2.0,971275239
368,1459,3.0,971276156
368,1466,3.0,975805278
368,1479,3.0,971277132
368,1499,1.0,971277319
368,1500,3.0,975827633
368,1515,2.0,971277132
368,1518,3.0,971276062
368,1527,3.0,975829254
368,1544,2.0,971273874
368,1552,3.0,975829650
368,1556,1.0,971277412
368,1573,3.0,971275771
368,1580,3.0,971273448
368,1587,2.0,975829609
368,1589,2.0,975828061
368,1590,2.0,975830196
368,1597,3.0,971276156
368,1598,2.0,975828507
368,1608,3.0,971276901
368,1610,5.0,971275527
368,1615,4.0,971275815
368,1616,3.0,971275093
368,1617,4.0,971275360
368,1625,4.0,971275527
368,1645,3.0,975828061
368,1653,3.0,971275863
368,1673,3.0,975805234
368,1674,3.0,971275562
368,1676,2.0,971274957
368,1686,3.0,975828061
368,1687,3.0,971277081
368,1690,2.0,975829943
368,1711,2.0,975828236
368,1722,3.0,971276156
368,1729,3.0,975828061
368,1732,3.0,971275771
368,1769,3.0,971276831
368,1772,2.0,975830236
368,1779,2.0,971276975
368,1785,3.0,975828193
368,1792,1.0,975829828
368,1799,3.0,975827633
368,1801,2.0,975829985
368,1804,2.0,975828421
368,1831,1.0,971277181
368,1833,2.0,975829568
368,1876,3.0,971276726
368,1892,3.0,971276111
368,1909,3.0,971275771
368,1917,3.0,971276975
368,1918,1.0,975828421
368,1939,3.0,971274692
368,1944,3.0,971274822
368,1953,3.0,971275527
368,1954,4.0,975828999
368,1957,4.0,971273035
368,1960,4.0,971274822
368,1965,4.0,971273448
368,1968,3.0,971273072
368,1969,2.0,971274103
368,1994,3.0,971275562
368,1995,2.0,971277279
368,1996,1.0,971277439
368,2000,3.0,975829046
368,2001,3.0,975829472
368,2002,1.0,975828314
368,2006,2.0,975829531
368,2009,3.0,971275906
368,2013,4.0,975829427
368,2023,2.0,975828236
368,2027,2.0,975828507
368,2028,5.0,971274649
368,2058,3.0,971275979
368,2094,3.0,975829365
368,2105,2.0,975829472
368,2110,3.0,971276111
368,2112,4.0,975828193
368,2115,2.0,975829315
368,2118,3.0,971275733
368,2121,2.0,971277213
368,2122,2.0,971277319
368,2126,2.0,975828421
368,2135,3.0,975828739
368,2153,2.0,975830276
368,2167,3.0,975829828
368,2193,2.0,975829315
368,2194,3.0,975828964
368,2202,3.0,971274910
368,2231,4.0,975827633
368,2263,3.0,971276831
368,2268,4.0,975827633
368,2273,2.0,971275949
368,2278,3.0,971275863
368,2288,2.0,971275634
368,2291,3.0,971273377
368,2302,3.0,971273448
368,2307,3.0,975829365
368,2322,3.0,971277181
368,2334,2.0,971276761
368,2344,3.0,971276793
368,2347,3.0,975828964
368,2353,3.0,971275771
368,2366,4.0,975828914
368,2367,2.0,975830036
368,2373,2.0,975829889
368,2387,3.0,975828421
368,2391,3.0,971275527
368,2399,2.0,975805683
368,2402,3.0,971275137
368,2403,3.0,975830080
368,2404,2.0,971275239
368,2405,2.0,975829828
368,2406,3.0,975829148
368,2409,3.0,975829889
368,2410,2.0,975830036
368,2412,2.0,975830312
368,2427,3.0,975828999
368,2455,3.0,971273532
368,2456,1.0,971274067
368,2457,3.0,975829315
368,2468,2.0,971277081
